Date,Time,Channel,BPM,Tower,Antenna,Power,L_ID,T_Lat,T_Long,T_N,T_E,EstAzimuth
4/21/2019,17:44:56,87,35.8,T2_02,1,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:44:59,87,35.9,T2_02,2,82,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:45:01,87,35.8,T2_02,2,80,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:45:04,87,35.9,T2_02,3,72,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:45:06,87,35.9,T2_02,3,72,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:45:08,87,35.9,T2_02,3,74,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:45:18,87,35.9,T2_02,1,71,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:45:20,87,35.9,T2_02,1,71,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:45:23,87,35.9,T2_02,2,82,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:45:25,87,35.9,T2_02,2,84,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:45:26,87,35.9,T2_02,2,85,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:45:30,87,35.9,T2_02,3,74,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:45:31,87,35.9,T2_02,3,71,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:45:41,87,35.9,T2_02,1,65,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:45:43,87,35.9,T2_02,1,68,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:45:48,87,35.9,T2_02,2,80,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:45:50,87,35.8,T2_02,2,78,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:45:53,87,35.8,T2_02,3,73,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:45:55,87,35.9,T2_02,3,73,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:45:56,87,35.8,T2_02,3,72,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:46:05,87,35.9,T2_02,1,68,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:46:06,87,35.8,T2_02,1,70,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:46:08,87,35.9,T2_02,1,72,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:46:11,87,35.9,T2_02,2,77,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:46:13,87,35.9,T2_02,2,77,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:46:16,87,35.8,T2_02,3,70,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:46:18,87,35.8,T2_02,3,73,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:46:20,87,35.8,T2_02,3,70,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:46:30,87,35.8,T2_02,1,72,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:46:31,87,35.9,T2_02,1,71,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:46:35,87,35.8,T2_02,2,73,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:46:37,87,35.8,T2_02,2,76,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:46:38,87,35.8,T2_02,2,74,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:46:42,87,35.8,T2_02,3,69,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:46:43,87,35.8,T2_02,3,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:46:48,87,35.8,T2_02,4,63,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:46:50,87,35.8,T2_02,4,63,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:46:53,87,35.8,T2_02,1,74,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:46:55,87,35.8,T2_02,1,75,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:46:58,87,35.8,T2_02,2,72,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:47:00,87,35.8,T2_02,2,73,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:47:02,87,35.8,T2_02,2,72,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:47:05,87,35.8,T2_02,3,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:47:07,87,35.8,T2_02,3,66,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:47:08,87,35.8,T2_02,3,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:47:12,87,35.8,T2_02,4,60,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:47:13,87,35.8,T2_02,4,57,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:47:17,87,35.8,T2_02,1,74,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:47:18,87,35.8,T2_02,1,73,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:47:20,87,35.8,T2_02,1,72,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:47:23,87,35.8,T2_02,2,71,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:47:25,87,35.8,T2_02,2,69,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:47:28,87,35.8,T2_02,3,63,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:47:30,87,35.8,T2_02,3,63,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:47:32,87,35.8,T2_02,3,60,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:47:35,87,35.8,T2_02,4,59,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:47:37,87,35.8,T2_02,4,58,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:47:39,87,35.8,T2_02,4,57,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,17:47:42,87,35.8,T2_02,1,71,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:47:44,87,35.8,T2_02,1,71,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:47:47,87,35.8,T2_02,2,66,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:47:49,87,35.8,T2_02,2,69,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:47:50,87,35.8,T2_02,2,68,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:47:54,87,35.8,T2_02,3,62,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:47:55,87,35.8,T2_02,3,58,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,17:48:05,87,35.8,T2_02,1,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:48:07,87,35.8,T2_02,1,68,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:48:10,87,35.8,T2_02,2,61,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:48:12,87,35.8,T2_02,2,61,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:48:14,87,35.8,T2_02,2,62,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:48:29,87,35.8,T2_02,1,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:48:31,87,35.8,T2_02,1,60,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:48:32,87,35.8,T2_02,1,67,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:48:36,87,35.8,T2_02,2,58,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,17:48:52,87,35.8,T2_02,1,62,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:48:54,87,35.8,T2_02,1,64,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:48:56,87,35.8,T2_02,1,66,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:49:17,87,35.8,T2_02,1,61,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:49:19,87,35.8,T2_02,1,59,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:49:41,87,35.8,T2_02,1,61,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:49:43,87,35.8,T2_02,1,61,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:49:44,87,35.8,T2_02,1,61,M1_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:56:53,87,36.3,T2_02,1,65,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:56:55,87,36.3,T2_02,1,65,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:57:17,87,36.4,T2_02,1,71,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:57:18,87,36.4,T2_02,1,68,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:57:20,87,36.4,T2_02,1,67,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:57:41,87,36.4,T2_02,1,65,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:57:43,87,36.5,T2_02,1,67,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:58:04,87,36.5,T2_02,1,70,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:58:06,87,36.5,T2_02,1,70,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:58:08,87,36.5,T2_02,1,71,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:58:29,87,36.5,T2_02,1,71,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:58:31,87,36.5,T2_02,1,70,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:58:32,87,36.5,T2_02,1,70,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:58:54,87,36.6,T2_02,1,72,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:58:55,87,36.6,T2_02,1,74,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:59:17,87,36.6,T2_02,1,72,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:59:18,87,36.6,T2_02,1,75,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:59:20,87,36.6,T2_02,1,74,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:59:41,87,36.6,T2_02,1,71,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,17:59:43,87,36.7,T2_02,1,75,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:00:04,87,36.7,T2_02,1,76,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:00:06,87,36.7,T2_02,1,72,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:00:07,87,36.7,T2_02,1,75,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:00:14,87,36.7,T2_02,2,64,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:00:22,87,36.6,T2_02,4,59,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,18:00:29,87,36.7,T2_02,1,72,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:00:30,87,36.7,T2_02,1,73,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:00:32,87,36.7,T2_02,1,72,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:00:35,87,36.7,T2_02,2,62,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:00:37,87,36.7,T2_02,2,67,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:00:53,87,36.6,T2_02,1,73,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:00:55,87,36.6,T2_02,1,73,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:00:58,87,36.6,T2_02,2,67,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:01:00,87,36.6,T2_02,2,69,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:01:01,87,36.6,T2_02,2,73,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:01:05,87,36.6,T2_02,3,63,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:01:06,87,36.6,T2_02,3,62,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:01:08,87,36.6,T2_02,3,63,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:01:16,87,36.6,T2_02,1,73,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:01:18,87,36.6,T2_02,1,70,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:01:19,87,36.6,T2_02,1,71,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:01:23,87,36.6,T2_02,2,74,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:01:24,87,36.6,T2_02,2,68,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:01:26,87,36.6,T2_02,2,73,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:01:29,87,36.6,T2_02,3,62,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:01:31,87,36.6,T2_02,3,61,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:01:41,87,36.6,T2_02,1,68,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:01:42,87,36.6,T2_02,1,67,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:01:44,87,36.6,T2_02,1,66,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:01:47,87,36.6,T2_02,2,75,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:01:49,87,36.6,T2_02,2,72,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:01:52,87,36.6,T2_02,3,63,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:01:54,87,36.6,T2_02,3,63,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:01:56,87,36.6,T2_02,3,62,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:02:05,87,36.6,T2_02,1,63,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:02:07,87,36.6,T2_02,1,63,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:02:10,87,36.6,T2_02,2,75,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:02:12,87,36.6,T2_02,2,75,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:02:14,87,36.6,T2_02,2,77,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:02:17,87,36.7,T2_02,3,65,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:02:18,87,36.6,T2_02,3,63,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:02:20,87,36.7,T2_02,3,63,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:02:28,87,36.6,T2_02,1,62,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:02:30,87,36.6,T2_02,1,60,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:02:32,87,36.7,T2_02,1,62,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:02:35,87,36.6,T2_02,2,78,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:02:36,87,36.6,T2_02,2,78,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:02:38,87,36.6,T2_02,2,77,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:02:41,87,36.6,T2_02,3,64,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:02:43,87,36.7,T2_02,3,64,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:02:56,87,36.5,T2_02,1,58,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:02:59,87,36.7,T2_02,2,75,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:03:01,87,36.7,T2_02,2,74,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:03:04,87,36.7,T2_02,3,60,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:03:06,87,36.7,T2_02,3,59,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:03:08,87,36.7,T2_02,3,58,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:03:22,87,36.7,T2_02,2,72,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:03:24,87,36.7,T2_02,2,69,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:03:26,87,36.7,T2_02,2,70,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:03:47,87,36.7,T2_02,2,69,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:03:48,87,36.7,T2_02,2,69,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:03:50,87,36.7,T2_02,2,69,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:04:11,87,36.8,T2_02,2,70,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:04:13,87,36.8,T2_02,2,65,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:04:34,87,36.8,T2_02,2,70,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:04:36,87,36.8,T2_02,2,72,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:04:37,87,36.8,T2_02,2,68,M2_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:17:25,87,36.6,T2_02,2,61,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:17:47,87,36.5,T2_02,2,58,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:17:48,87,36.6,T2_02,2,63,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:17:50,87,36.6,T2_02,2,66,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:17:55,87,36.6,T2_02,3,61,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:18:11,87,36.5,T2_02,2,63,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:18:13,87,36.5,T2_02,2,65,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:18:16,87,36.6,T2_02,3,59,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:18:18,87,36.5,T2_02,3,58,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:18:19,87,36.5,T2_02,3,59,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:18:34,87,36.5,T2_02,2,62,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:18:36,87,36.5,T2_02,2,66,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:18:37,87,36.5,T2_02,2,63,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:18:41,87,36.5,T2_02,3,59,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:18:42,87,36.5,T2_02,3,61,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:18:44,87,36.5,T2_02,3,58,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:18:52,87,36.5,T2_02,1,57,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:18:59,87,36.5,T2_02,2,68,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:19:00,87,36.5,T2_02,2,65,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:19:02,87,36.5,T2_02,2,62,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:19:17,87,36.6,T2_02,1,66,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:19:18,87,36.5,T2_02,1,61,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:19:22,87,36.4,T2_02,2,57,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:19:23,87,36.7,T2_02,2,60,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:19:25,87,36.6,T2_02,2,61,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:19:28,87,36.5,T2_02,3,59,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:19:30,87,36.5,T2_02,3,58,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:19:32,87,36.6,T2_02,3,57,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:19:40,87,36.5,T2_02,1,65,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:19:41,87,36.6,T2_02,1,66,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:19:43,87,36.5,T2_02,1,68,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:19:46,87,36.5,T2_02,2,61,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:19:48,87,36.6,T2_02,2,66,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:19:50,87,36.6,T2_02,2,67,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:19:53,87,36.5,T2_02,3,57,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:19:55,87,36.5,T2_02,3,57,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:20:00,87,36.6,T2_02,4,57,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,18:20:04,87,36.6,T2_02,1,71,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:20:06,87,36.5,T2_02,1,67,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:20:08,87,36.5,T2_02,1,67,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:20:11,87,36.5,T2_02,2,64,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:20:13,87,36.5,T2_02,2,69,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:20:16,87,36.5,T2_02,3,70,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:20:18,87,36.5,T2_02,3,57,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:20:23,87,36.6,T2_02,4,58,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,18:20:24,87,36.4,T2_02,4,56,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,18:20:26,87,36.7,T2_02,4,59,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,18:20:29,87,36.5,T2_02,1,69,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:20:31,87,36.5,T2_02,1,74,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:20:34,87,36.5,T2_02,2,66,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:20:36,87,36.5,T2_02,2,67,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:20:37,87,36.5,T2_02,2,66,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,210
4/21/2019,18:20:41,87,36.5,T2_02,3,63,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:20:42,87,36.5,T2_02,3,60,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:20:44,87,36.5,T2_02,3,63,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,270
4/21/2019,18:20:47,87,36.5,T2_02,4,62,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,18:20:49,87,36.5,T2_02,4,60,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,327
4/21/2019,18:20:52,87,36.5,T2_02,1,73,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
4/21/2019,18:20:54,87,36.5,T2_02,1,74,M3_02_01,41.97389307,-93.64471502,4647078.604,446584.295,146
